3776
0
63
16
60
4041
48
3776
55
0
575
4039
0
0
4054
0
51
811
36
63
21
0
0
8
3968
1
4095
4095
32
4095
1983
32
3903
575
0
0
0
59
61
16
10
8
574
3647
4095
40
569
831
32
0
32
4095
0
49
3391
0
527
17
0
319
1599
57
0
4095
4033
4095
21
4095
4095
4063
4095
4095
4095
4095
4095
4095
4095
4039
4071
4095
4095
4095
4095
2624
4053
4053
0
4032
4095
959
4087
4063
4095
3394
4095
4095
4095
4095
4095
4095
4095
4095
4037
3007
4095
4095
4095
4031
4095
3905
4032
4033
4095
4031
0
4036
4095
4031
1087
63
1983
4095
4095
3007
4095
1856
63
2943
4079
4095
63
4095
703
4095
4047
4059
3521
4032
4031
4095
4071
4095
4061
1215
4087
448
551
4037
4095
4095
7
4095
4095
4095
1216
960
4075
3905
3776
4031
3967
4055
4071
3907
4095
767
2943
51
4079
831
319
574
1086
7
4095
3903
4095
3583
55
567
2815
448
3392
4035
4091
191
1023
3008
191
896
4095
64
4095
575
4095
2432
4036
4063
4042
2367
33
3776
0
4037
4032
4031
1023
4095
0
23
2112
1983
4031
64
3008
31
703
2751
0
447
33
4031
1598
4031
61
17
4035
1
255
2048
449
4095
2496
4095
383
4095
63
959
3967
1598
4095
703
4031
1087
4095
55
4095
703
4095
2752
4095
0
16
58
33
31
40
1983
32
703
960
320
512
896
3264
4047
23
3647
3009
4031
567
1727
0
4032
2240
191
927
1152
1983
51
48
0
63
3008
39
0
564
63
4039
3072
0
1024
576
4095
4
4095
575
55
0
319
0
49
63
30
63
0
3392
960
0
4095
3136
1728
0
4095
4095
60
28
895
3903
128
2496
0
4095
5
1079
4095
4095
0
1791
320
63
3839
4043
4095
2943
959
703
575
4095
0
53
4095
4095
4095
4095
4095
3071
3071
4095
4
3967
2943
4033
1023
831
4095
4095
3775
0
4095
63
4051
4095
4095
4095
768
4095
4095
4095
23
4095
4083
4095
0
4095
4095
831
63
51
4095
575
62
1728
34
4095
4095
3775
0
1983
58
2
55
3008
4059
51
3523
63
4031
0
128
959
4065
543
192
4055
0
0
768
54
831
4095
4036
0
0
3775
63
0
4095
576
191
4042
769
0
4095
703
0
4095
40
768
16
4095
2879
4032
4095
4095
4095
3072
4095
4095
4095
4095
28
4095
4095
4095
4095
1216
4032
4071
4095
4095
4095
4095
4095
4095
191
4095
4058
1023
571
23
4095
4055
3647
1921
3007
4034
2623
279
4063
4095
0
1087
0
0
4095
4095
4095
23
5
33
1983
33
3456
639
4095
223
15
4047
2351
3776
0
191
63
4095
0
1600
0
1024
0
3647
4067
3712
1087
2496
0
0
0
567
1
3968
0
4035
55
3520
0
59
32
55
2879
0
511
831
53
55
541
0
575
703
959
4095
4047
1855
4063
3040
4095
4095
17
4095
3520
28
0
575
2496
4095
4095
4095
4069
4095
4095
575
4095
4095
4095
4035
4095
639
4095
63
832
4095
4031
4085
4095
159
3525
14
39
4031
128
55
512
62
895
55
191
3540
3583
1985
4095
4063
4037
58
3264
4095
4095
2112
4047
55
1599
4033
4031
1024
1600
4095
1719
4055
0
4032
1985
191
4033
831
3008
7
4095
4032
4031
0
311
16
1984
567
64
27
0
0
959
0
256
64
2
0
0
4095
2112
4
29
20
37
47
3264
20
575
56
48
512
575
4095
832
1
4063
1919
573
4095
4095
3008
1408
3009
4095
4095
4095
3071
17
4069
4095
48
1983
128
320
4063
2623
56
60
4095
314
4080
4095
4095
0
4095
16
0
575
0
959
4043
163
831
2048
0
0
640
4049
4095
4055
567
4095
4095
2047
4095
4095
3520
1664
4067
4095
4087
703
1855
4095
3968
573
16
51
0
0
0
4095
831
4055
3072
0
2751
4043
4095
4055
4049
4095
4055
4095
4095
4095
4033
4095
4095
1599
55
3135
2047
4095
3263
1855
4069
512
705
4031
35
2623
575
4095
4052
4095
1983
3967
53
1279
448
3775
4095
3007
523
527
3711
4032
4091
4095
575
127
4095
59
4095
3712
959
4095
563
3264
3775
4037
3711
4095
4063
703
1919
959
3071
4067
4095
128
4043
4095
3536
4095
3903
799
4037
3903
1983
23
4095
14
4053
4038
4095
49
3524
18
53
3967
63
1087
3521
4095
3967
4095
4039
575
640
0
4031
1984
53
4031
1024
63
4095
62
4095
4037
4031
1087
128
575
23
575
3007
1024
19
384
191
2239
33
799
2943
4063
3263
4095
3519
4035
33
3571
59
4095
3007
55
512
3007
4031
3071
16
543
2239
51
2881
0
959
0
1280
2239
0
27
4032
4095
63
63
3200
4095
567
55
191
571
55
64
567
4037
1599
3200
52
3777
0
575
512
0
2240
4034
4
4031
4095
64
11
3136
3520
1087
383
0
3904
48
3392
4033
175
4035
49
575
4043
4031
0
2368
2111
1024
703
4095
41
19
1024
4095
3520
0
4032
2943
3
1983
4095
3648
55
0
1599
3648
2239
16
961
448
15
959
63
53
39
1591
1663
33
271
60
3520
0
703
32
4043
4095
4095
191
16
959
4095
575
0
62
535
1536
25
4095
0
1087
32
61
31
0
0
1855
558
64
8
30
1855
4039
63
575
1599
3711
575
639
1087
17
575
59
2623
0
32
0
575
318
569
40
0
63
0
0
3903
128
4095
58
48
0
562
571
16
571
48
0
0
831
3009
51
575
768
0
3071
0
4035
4041
0
3647
571
3522
555
4064
960
3904
0
831
571
32
16
1024
4032
63
575
575
63
4095
3776
539
3200
151
56
1536
4095
0
959
0
4031
637
128
3071
320
56
48
0
3136
0
3967
512
0
2623
1599
704
51
33
32
32
0
256
11
63
2107
1152
575
0
47
21
320
3264
63
3520
1727
831
575
17
30
36
575
3136
0
3521
1
959
574
575
